restaurant_id,DBA,BORO,CUISINE DESCRIPTION,Latitude,Longitude
50127643,BABY BLUES,Brooklyn,American,40.70708287,-73.94578192
50127646,INDAY,Brooklyn,Indian,40.71465569,-73.95899994
50127654,WHOOPIE COMPANY,Manhattan,Sandwiches,40.75406824,-73.98232117
50127661,POLI PIZZA,Manhattan,Pizza,40.71664455,-73.99335884
50127664,DONG YUE SEAFOOD RESTAURANT,Queens,Chinese,40.76094057,-73.83033342
50127665,LOQMA CAFE,Brooklyn,Turkish,40.58574233,-73.95369699
50127668,SIAM THAI RESTAURANT,Queens,Thai,40.76373263,-73.80808549
50127670,DELI & GRILL,Manhattan,American,40.8455494,-73.93865312
50127671,AL MEHRAN,Queens,Pakistani,40.70819747,-73.80309893
50127672,TBAR,Manhattan,American,40.76318887,-73.96853978
50127683,TERIYAKI ONE,Bronx,Japanese,40.86093576,-73.88997437
50127684,YELLOW BANANA DELI,Manhattan,American,40.82344006,-73.94892416
50127686,MENDELSOHN'S PIZZA,Brooklyn,Jewish/Kosher,40.63049503,-73.97771017
50127697,BAR 314,Manhattan,Italian,40.81398591,-73.95954182
50127701,URBANA CAFE & GALLERY,Manhattan,Coffee/Tea,40.7451325,-74.00601245
50127702,CHOBAN PITA & GRILL,Brooklyn,Turkish,40.63549246,-74.02614307
50127707,CAFE CINQ,Manhattan,American,40.75185441,-73.99371625
50127708,LE BURGER,Manhattan,New American,40.72442221,-73.98339697
50127718,INCA PAISA,Queens,Latin American,40.77324441,-73.79603518
50127720,MASALAWALA & SONS,Brooklyn,Indian,40.67136317,-73.98445926
50127727,EVA'S X CINCO DE MAYO,Brooklyn,Mexican,40.6489747,-74.00917139
50127729,FRASKO DELI,Manhattan,American,40.84860516,-73.93053924
50127730,3 TIMES,Brooklyn,Chinese,40.71099965,-73.95190711
50127731,AVOCADO SUSHI,Staten Island,Japanese,40.52271432,-74.23924885
50127732,LIUJI SZECHUAN NOODLE HOUSE,Queens,Asian/Asian Fusion,40.7812354,-73.84595273
50127735,CHIVITO DE ORO,Queens,Latin American,40.74994149,-73.882294
50127736,7TH STREET BURGER,Manhattan,Hamburgers,40.75405981,-73.96856937
50127753,COLLECTIVE FARE KITCHEN & MARKET,Brooklyn,American,40.69365308,-73.96892972
50127760,OVER THE MOON,Queens,Bakery Products/Desserts,40.749871,-73.8831495
50127773,MAMAN,Manhattan,American,40.75237868,-73.97424039
50127777,MATTO ESPRESSO,Manhattan,Coffee/Tea,40.7682965,-73.95873935
50127789,LA RUBIA,Manhattan,American,40.71923306,-73.99996392
50127794,THE STEEL MILL,Brooklyn,American,40.68543233,-73.91099046
50127802,DUNDU,Manhattan,African,40.75057852,-73.97611065
50127814,LAZY SUNDAES,Brooklyn,"Juice, Smoothies, Fruit Salads",40.70237104,-73.98567103
50127815,MOGAO (Bank of China),Manhattan,Chinese,40.75312173,-73.98536049
50127821,DA LONG YI HOT POT,Queens,Chinese,40.75005535,-73.94106932
50127828,LA PECORA BIANCA,Manhattan,Italian,40.77473939,-73.95401278
50127837,PARIS BAGUETTE,Queens,French,40.75071913,-73.87036415
50127838,PAPA JOHNS PIZZA,Staten Island,Pizza,40.57761953,-74.10263105
50127839,PAPA JOHNS PIZZA,Brooklyn,Pizza,40.62558696,-74.02421909
50127840,PAPA JOHNS PIZZA,Brooklyn,Pizza,40.59655289,-73.97710219
50127841,PAPA JOHNS PIZZA,Staten Island,Pizza,40.62646033,-74.12966375
50127843,PANERA BREAD #9330,Manhattan,Soups/Salads/Sandwiches,40.73948979,-73.97662346
50127844,ROUND PIE PIZZA COMPANY,Staten Island,Pizza,40.58280156,-74.09647925
50127853,New Hong Kong,Queens,Chinese,40.68152953,-73.76537105
50127859,BORA BORA,Brooklyn,"Juice, Smoothies, Fruit Salads",40.63262389,-74.02732727
50127864,PLAYA BOWLS,Manhattan,"Juice, Smoothies, Fruit Salads",40.77172652,-73.95623885
50127870,UMI,Queens,Seafood,40.73068247,-73.74331033
50127871,FLORIDIAN DINER,Brooklyn,American,40.61388183,-73.92718624
50127874,BURGOS FISH MARKET,Manhattan,Seafood,40.86498622,-73.92692832
50127877,MASAAKI MORDERN ASIAN CUISINE,Queens,Japanese,40.76365003,-73.77056413
50127881,MIMOZA CAFE,Queens,Coffee/Tea,40.76184401,-73.91110815
50127888,MADMAN ESPRESSO,Manhattan,Coffee/Tea,40.73083486,-73.99140182
50127889,ISLE OF US,Manhattan,Coffee/Tea,40.77723207,-73.95512674
50127892,BAR BURGER,Queens,Spanish,40.74793911,-73.88089002
50127894,BLANK STREET COFFEE,Manhattan,Coffee/Tea,40.75620947,-73.97049583
50127896,BLANK STREET COFFEE,Manhattan,Coffee/Tea,40.72806559,-73.99452669
50127897,NEXT STOP VEGAN,Brooklyn,Jewish/Kosher,40.69139523,-73.9907903
50127898,BLANK STREET COFFEE,Manhattan,Coffee/Tea,40.73917095,-73.99550009
50127914,LAS MARGARITAS,Queens,Mexican,40.76350059,-73.90949591
50127927,JUST LORRAINE'S PLACE TWO,Manhattan,American,0.0,0.0
50127942,3 DESSERT,Queens,Other,40.75977791,-73.82923543
50127950,MINT HEIGHTS,Brooklyn,Indian,40.69318164,-73.97148666
50127952,XI'AN FAMOUS FOODS,Queens,Chinese,40.76060506,-73.83364082
50127974,RADIO BAKERY,Brooklyn,Bakery Products/Desserts,40.73227017,-73.95517518
50127987,NEW YORK VYBES,Manhattan,Chinese,40.71752031,-73.99833698
50127994,THE GARDEN BAR & GRILL,Brooklyn,Latin American,40.70623614,-73.9430162
50127996,AVO TACO,Queens,Tex-Mex,40.77836903,-73.7769331
50128003,QUIET BAR & BISTRO,Bronx,Latin American,40.84661653,-73.89592222
50128007,EL FISH,Manhattan,Mexican,40.77521686,-73.98410637
50128010,NEW LIFE JUICE BAR,Manhattan,"Juice, Smoothies, Fruit Salads",0.0,0.0
50128013,BEST BAGELS,Manhattan,Bagels/Pretzels,40.75204362,-73.99104175
50128018,GLAZE BRYANT PARK,Manhattan,Japanese,40.75396994,-73.98602804
50128022,DI DI WORLD FAMOUS FOOD,Brooklyn,Chinese,40.60061003,-73.9401034
50128026,PRIME 623,Brooklyn,Caribbean,40.63888704,-73.91933282
50128030,HALALIFY,Queens,American,40.70304332,-73.89535377
50128031,ANCLA,Queens,Peruvian,40.75986399,-73.92092562
50128033,NOTABLE,Queens,Caribbean,40.76855934,-73.92494423
50128034,WINGSTOP,Queens,Chicken,40.7140794,-73.73849392
50128040,ZUCKER'S BAGELS BRYANT PARK,Manhattan,Bagels/Pretzels,40.75374198,-73.9849164
50128042,SIEMPRE,Brooklyn,Mexican,40.67814017,-73.98555007
50128050,JULIZA COLOMBIAN & LATIN FUSION,Queens,Latin American,40.78295349,-73.84585847
50128066,CAFE UZBEGIM,Brooklyn,Russian,40.58719216,-73.95515052
50128067,GEORGIAN CORNER,Brooklyn,Eastern European,40.57897214,-73.9752615
50128068,KINGSBREW COFFEE COMPANY (KINGSBOURGH COMMUNITY COLLEGE),Brooklyn,Coffee/Tea,40.57848969,-73.9348999
50128076,WEST PLACE,Manhattan,Chinese,40.81156983,-73.95759253
50128081,THE SISTER PIZZA,Queens,Pizza,40.74927824,-73.8887808
50128085,MIKE'S COFFEE SHOP,Brooklyn,American,40.68974351,-73.96539776
50128089,GROUND CENTRAL COFFEE COMPANY,Manhattan,Coffee/Tea,40.76117429,-73.98151069
50128093,EASTERN CHINESE RESTAURANT,Queens,Chinese,40.73048989,-73.81087687
50128096,DAVEY'S ICE CREAM,Manhattan,Frozen Desserts,40.72897621,-73.98674769
50128104,LIBERTY RESTAURANT,Queens,Fusion,40.68936515,-73.81608188
50128105,HOP WONG RESTAURANT,Bronx,Chinese,40.84639234,-73.90652007
50128115,SALON ON KINGSTON,Brooklyn,American,40.67624051,-73.94153857
50128117,LE CAFE COFFEE,Manhattan,Coffee/Tea,40.75297668,-73.98916477
50128118,PANERA BREAD #9331,Manhattan,Coffee/Tea,40.73948979,-73.97662346
50128120,LINCOLN RISTORANTE,Manhattan,Italian,40.7735507,-73.98347494
50128123,HI-NOTE,Manhattan,American,40.72785797,-73.97918921
50128125,BON BONBON,Brooklyn,Caribbean,40.63640191,-73.95143144
50128131,NEW CHIPICHAPE,Queens,Bakery Products/Desserts,40.74172042,-73.91992597
50128133,NIPPON CHA,Brooklyn,Coffee/Tea,40.71685691,-73.95877853
50128134,PETITE DUMPLING,Brooklyn,Chinese,40.67429973,-73.98203597
50128152,INFINITEA,Queens,Coffee/Tea,40.76705866,-73.91794232
50128153,PELICANA CHICKEN,Queens,Korean,40.71044322,-73.85073036
50128157,REPUBLIC,Queens,Other,40.77022716,-73.91560977
50128158,OOPS TEA,Brooklyn,Asian/Asian Fusion,40.70094567,-73.92213543
50128159,DUNKIN',Brooklyn,Donuts,40.63366653,-74.01425652
50128170,ASAP! PIZZA SPOT,Queens,Pizza,40.76616458,-73.91514924
50128175,PADI D' NYC,Manhattan,Asian/Asian Fusion,40.76036734,-73.98153257
50128189,ANTIGUA KITCHENETTE & GROCERY,Brooklyn,Latin American,40.60503354,-74.00809214
50128197,GURIA GEORGIAN CAFE & BAKERY,Brooklyn,Bakery Products/Desserts,40.59056406,-73.94000083
50128199,POPEYES,Queens,Chicken,40.74419866,-73.92777225
50128202,LITTLE GUYANA RESTAURANT & LOUNGE,Queens,Asian/Asian Fusion,40.68480704,-73.83097498
50128203,KING WAH RESTAURANT,Queens,Chinese,40.75430634,-73.89728337
50128207,OCKY FRIED CHICKEN & PIZZA,Bronx,Chicken,40.81866379,-73.92770557
50128208,HO LEE,Manhattan,Chinese,40.82137131,-73.93925358
50128210,KALYE,Manhattan,Filipino,40.7180057,-73.98989557
50128211,PARADISE DELI,Queens,American,40.78411311,-73.77656712
50128216,RANDAZZO'S PIZZA,Brooklyn,Pizza,40.63578383,-73.9757808
50128218,EMMY SQUARED PIZZA,Manhattan,Pizza,40.77113032,-73.98736025
50128221,MARATHON COFFEE,Manhattan,Coffee/Tea,40.75815059,-73.96302306
50128229,YOPCITY,Bronx,African,40.85392747,-73.88895216
50128233,THE DICKENS,Manhattan,American,40.76080727,-73.98718895
50128237,GOLDEN PALACE,Brooklyn,Chinese,40.6097629,-74.00678175
50128245,LA PIZZA ITALIA,Manhattan,Pizza,40.72937067,-73.98112266
50128247,POKE BURRITO ASTORIA,Queens,Hawaiian,40.76457081,-73.91642921
50128257,HENG CHENG,Brooklyn,Chinese,40.63320196,-73.88904706
50128259,IXTA,Manhattan,Mexican,40.72468117,-73.99239115
50128261,EL MEXICANO,Brooklyn,Mexican,40.6832377,-73.9900559
50128264,HO HO BAKERY,Brooklyn,Bakery Products/Desserts,40.64526679,-73.99578752
50128267,OLAS KITCHEN,Brooklyn,African,40.65977033,-73.88511008
50128269,LCZAW RESTAURANT,Brooklyn,Chinese,40.64324945,-74.00149901
50128278,APOLLO III BAKERY,Queens,Bakery Products/Desserts,40.78322372,-73.84474566
50128279,PRESSED JUICERY,Manhattan,"Juice, Smoothies, Fruit Salads",40.75117384,-73.99692493
50128280,MIKAWA JAPANESE FUSION,Brooklyn,Japanese,40.63201449,-74.02755039
50128282,SAL & DOMS PASTRY SHOP,Bronx,Bakery Products/Desserts,40.86542074,-73.8553705
50128307,HAVELI INDIAN RESTAURANT & LOUNGE,Queens,Indian,0.0,0.0
50128308,CHICK-FILL-A,Manhattan,Chicken,40.75131903,-73.99139194
50128311,WAFLES & DINGES,Manhattan,American,40.78169026,-73.97568781
50128318,JOOY TEA SHOPPE,Brooklyn,"Juice, Smoothies, Fruit Salads",40.60387275,-73.99702897
50128320,TASTE FROM EVEREST,Manhattan,Not Listed/Not Applicable,40.74216428,-73.98281874
50128325,THE ARMORY,Brooklyn,American,40.67939947,-73.98167766
50128326,EL PASO MEXICAN RESTAURANT,Manhattan,Mexican,40.79512628,-73.94518264
50128327,EL AZTECA RESTAURANT,Bronx,Other,40.85850535,-73.90380251
50128348,NEW YORK BAN JUM,Queens,Korean,40.7493544,-73.75552368
50128349,BELLINI,Manhattan,Italian,40.78471997,-73.97344422
50128357,BROADWAY PIZZA,Brooklyn,Pizza,40.69340746,-73.9289562
50128363,GERMAN DONER KEBAB,Queens,Mediterranean,40.75971674,-73.91837734
50128374,VERA CRUZ ON BEDFORD AVE,Brooklyn,Mexican,40.71741662,-73.95815049
50128381,MR. PANG,Queens,Chinese,40.75977791,-73.82923543
50128383,Carreau Club,Brooklyn,American,40.65733823,-74.006437
50128391,NEW TOMO JAPANESE CUISINE,Queens,Japanese,40.75014536,-73.88037355
50128394,LADY WONG,Manhattan,Asian/Asian Fusion,40.76036734,-73.98153257
50128396,TRADISYON NYC,Manhattan,Asian/Asian Fusion,40.76036734,-73.98153257
50128400,ROYAL NAPOLI PIZZA,Manhattan,Pizza,40.76311611,-73.99294267
50128401,FRANCESCO'S,Staten Island,Italian,40.6011156,-74.17641066
50128404,CAFE ROSE,Brooklyn,Jewish/Kosher,40.59812739,-73.96280234
50128405,ON A ROLL,Staten Island,American,40.56718501,-74.11303482
50128416,HOT BAGELS,Brooklyn,Spanish,40.65027087,-73.89096099
50128418,LASH SWEET AND TINGS,Bronx,"Juice, Smoothies, Fruit Salads",40.87135314,-73.86293625
50128424,P.McDAID'S IRISH PUB,Manhattan,American,40.76344147,-73.9815281
50128428,SEED BROOKLYN,Brooklyn,Coffee/Tea,40.68168067,-73.95356522
50128429,MILADY'S,Manhattan,American,40.72597145,-74.00133491
50128450,PRANAKHON,Manhattan,Thai,40.73360993,-73.99306488
50128456,GORDON RAMSEY FISH & CHIPS,Manhattan,English,40.75684919,-73.98597329
50128463,TORNADO CREPES,Manhattan,Pancakes/Waffles,40.86573265,-73.92671779
50128465,NEW SKY DRAGON RESTAURANT,Manhattan,Chinese,40.79300785,-73.9407025
50128473,MATCHAFUL,Manhattan,Coffee/Tea,40.75789406,-73.9679467
50128475,TRADITAS PIZZA,Manhattan,Pizza,40.70743579,-74.00760687
50128480,DAVEY'S ICE CREAM,Manhattan,Frozen Desserts,40.75117384,-73.99692493
50128482,NAN XIANG EXPRESS SOUP DUMPLINGS,Queens,Chinese,40.72163354,-73.84444595
50128484,TASTE OF GYRO,Queens,Greek,40.77450859,-73.90135363
50128491,FLATBUSH BAGEL,Brooklyn,Bagels/Pretzels,40.66025483,-73.96061219
50128494,DUST TIL DAWN BAR & RESTAURANT,Queens,Caribbean,40.68686591,-73.83686154
50128503,LIN'S GARDEN,Queens,Chinese,40.70360946,-73.909069
50128508,NEW YORK FRIED CHICKEN & PIZZA,Brooklyn,Chicken,40.59230687,-73.97790659
50128509,SHAKE SHACK,Queens,Hamburgers,40.70379869,-73.79898594
50128510,"ITALIAN TOUCH PIZZA, PASTA & CATERING",Staten Island,Italian,40.56250743,-74.19169771
50128512,OOHU SZECHUAN & CANTON CUISINES,Manhattan,Chinese,40.75162341,-73.98816883
50128515,MCDONALDS,Queens,Hamburgers,40.58890654,-73.81646763
50128516,MCDONALDS,Queens,Hamburgers,40.66010219,-73.77416913
50128517,LA VERA PIZZA,Manhattan,Pizza,40.75414777,-73.96903494
50128523,JAIRO Y ANTHONY GROCERY DELI,Manhattan,Spanish,40.84180111,-73.93551225
50128524,KX BURGER & BEYOND,Queens,Hamburgers,40.77671271,-73.91155039
50128532,BROWNSVILLE NITA FISH AND FRY,Brooklyn,Caribbean,40.66968384,-73.90882704
50128548,VANILLA GORILLA CAFE,Manhattan,Coffee/Tea,40.75367136,-73.99239144
50128551,POPEYES,Manhattan,Chicken,40.70974145,-74.00679196
50128554,PANERA BREAD #6283,Manhattan,Sandwiches,40.76643902,-73.98332508
50128557,LA MASA,Bronx,Spanish,40.84292247,-73.84921395
50128561,HARRY BAGELS,Manhattan,Bagels/Pretzels,40.75360549,-73.99241671
50128562,FRANKIE'S RESTAURANT,Bronx,Italian,40.85504363,-73.88797788
50128563,BAGEL TO SANDWICH,Manhattan,Bagels/Pretzels,40.75525757,-73.98913191
50128564,PUEBLO QUERIDO COFFEE,Brooklyn,Spanish,40.73671249,-73.9585966
50128572,SUBWAY,Bronx,Sandwiches,40.82006057,-73.9014665
50128573,LAO JIE HOTPOT,Manhattan,Chinese,40.71770412,-73.99519131
50128575,DOUBLE,Brooklyn,American,40.69469777,-73.90639099
50128581,NOODLE PUDDING,Brooklyn,Italian,40.69976412,-73.99190353
50128598,VIVI BUBBLE TEA,Brooklyn,Coffee/Tea,40.59895086,-73.95522181
50128603,THE RIVER,Manhattan,American,40.71607383,-73.99976913
50128605,BAKERS CAFE,Queens,Sandwiches,40.76498058,-73.93957235
50128606,FATIMA'S GRILL,Brooklyn,Middle Eastern,40.63401683,-73.96728946
50128607,TANGY NOODLE,Manhattan,Chinese,40.7402799,-74.00212188
50128610,TERIYAKI MADNESS,Manhattan,Japanese,40.80354485,-73.93544471
50128611,NOM NAM,Manhattan,Asian/Asian Fusion,40.74552299,-73.97767875
50128616,MORA BAKERY,Bronx,Bakery Products/Desserts,40.80709929,-73.91819981
50128628,SWEET RICE,Queens,Chinese,40.70299582,-73.86795071
50128629,VARIETY COFFEE ROASTER,Manhattan,Coffee/Tea,40.7113005,-74.00635566
50128630,NEW TANG'S RESTAURANT,Manhattan,Chinese,40.81099963,-73.95240535
50128639,SAPPS UWS,Manhattan,Japanese,40.80570972,-73.9655612
50128644,M & D COFFEE CAFE,Manhattan,American,40.80362494,-73.95347621
50128645,CHIPOTLE,Brooklyn,Mexican,40.65863647,-73.89044628
50128647,CHIPOTLE MEXICAN GRILL,Manhattan,Mexican,40.79833553,-73.94093612
50128656,CHIPOTLE MEXICAN GRILL,Bronx,Tex-Mex,40.86184996,-73.89310006
50128657,KATSU KATSU,Manhattan,Asian/Asian Fusion,40.70427914,-74.00978495
50128661,MAGIC FRUIT,Queens,Fruits/Vegetables,40.75547322,-73.88603805
50128669,FRATELLI'S PIZZERIA,Queens,Pizza,40.76173544,-73.80380641
50128674,TASTE GOOD,Brooklyn,Chinese,40.63022448,-74.01501594
50128675,NOM WAH RESTAURANT,Manhattan,Chinese,40.71455047,-73.99812784
50128677,MAISON SUN,Brooklyn,Asian/Asian Fusion,40.68881461,-73.98567395
50128678,PIZZA HUT,Manhattan,Pizza,40.765558,-73.98370436
50128682,RASTA SHACK ISLAND SPICE,Queens,Other,40.70524311,-73.79471838
50128684,AUBI & RAMSA,Manhattan,Frozen Desserts,40.74011224,-74.00753484
50128687,CHINA GOURMET,Manhattan,Chinese,40.76378233,-73.98502603
50128688,JIMMY'S MEXICAN RESTAURANT,Brooklyn,Mexican,40.64407045,-73.97637595
50128692,JIMBO'S HAMBURGER PLACE,Manhattan,Hamburgers,40.75661938,-73.96416091
50128693,HIBACHI GRILL CONCOURSE,Bronx,Chinese,40.82619332,-73.92045987
50128705,THAYER,Manhattan,Coffee/Tea,40.72472109,-73.98144868
50128708,TODO SABORES BAR,Queens,Mexican,40.7468442,-73.90140558
50128716,CHINA CITY II,Brooklyn,Chinese,40.60798441,-74.00387878
50128717,MIAN KITCHEN,Manhattan,Chinese,40.75450075,-73.97595043
50128726,LA BAGEL DELIGHT,Brooklyn,Bagels/Pretzels,40.6871111,-73.97536906
50128737,BAO BY KAYA (Urban space),Manhattan,Asian/Asian Fusion,40.75691801,-73.97206567
50128739,COOKING WITH COREY,Queens,American,40.75986872,-73.94274995
50128743,LATITUDE 39 @ LOBBY OF HOLIDAY INN,Manhattan,American,40.75554598,-73.99173069
50128756,SIU KITCHEN,Staten Island,Chinese,40.57130937,-74.11131767
50128759,VEGAN FACTORY RESTAURANT,Bronx,Vegetarian,40.83755869,-73.86651529
50128764,RUNNING KIDS,Brooklyn,American,40.63248941,-74.01070391
50128765,BAR VELOCE,Manhattan,Italian,40.72274066,-73.9931057
50128766,JEONG YOOK,Queens,Korean,40.76489216,-73.81215421
50128771,POLLO CAMPERO,Manhattan,Latin American,40.76135545,-73.96882943
50128773,THE GARDEN,Brooklyn,Japanese,40.63971787,-73.96772984
50128774,POLLO CAMPERO,Manhattan,Chicken,40.75075046,-73.98706457
50128776,BROWN BAG SANDWICH CO,Manhattan,Italian,40.72906755,-73.99911242
50128778,MAYA'S SNACK BAR,Brooklyn,Frozen Desserts,40.64328998,-74.01218303
50128781,WOK WOK RESTAURANT,Bronx,Chinese,40.88065824,-73.88325868
50128782,POLLO CAMPERO,Manhattan,Latin American,40.75550751,-73.99105572
50128784,SUBWAY,Queens,Sandwiches,40.72728033,-73.89312554
50128790,MELLO BISTRO,Staten Island,Italian,40.61318909,-74.06546183
50128792,BAO BY KAYA,Manhattan,Chinese,40.73378522,-73.98839212
50128794,THE SISTERYARD,Manhattan,Coffee/Tea,40.77345024,-73.96419876
50128802,CHIPOTLE MEXICAN GRILL,Brooklyn,Tex-Mex,40.68060453,-73.95310088
50128803,HARBOR FITNESS,Brooklyn,"Juice, Smoothies, Fruit Salads",40.60708908,-73.96267127
50128804,SOHO/CHELSEA LOUNGE (TIER 2),Queens,Other,40.64831283,-73.7882815
50128805,GREENWICH LOUNGE,Queens,American,40.64831283,-73.7882815
50128806,ANA'S CAFE,Manhattan,American,40.75150489,-73.98405791
50128807,BON BON JUICE BAR & GRILL,Manhattan,"Juice, Smoothies, Fruit Salads",40.84913305,-73.9320532
50128814,VALENTINO'S PIZZA,Brooklyn,Pizza,40.67694904,-73.98640476
50128818,LA JUGUERIA,Brooklyn,Spanish,40.61810173,-74.00252862
50128828,CROWN FRIED CHICKEN,Brooklyn,Chicken,40.71188127,-73.9413088
50128839,LLIANA'S BAR LOUNGE,Queens,Steakhouse,40.78403485,-73.8458054
50128843,GOOD THANKS,Brooklyn,American,40.71557734,-73.94454489
50128856,CRUMBL COOKIES UPPER EAST SIDE,Manhattan,Bakery Products/Desserts,40.76805328,-73.96181535
50128860,BAO BY KAYA,Manhattan,Chinese,40.75406824,-73.98232117
50128864,ESTRELLA DEL CARIBE RESTAURANT BAR,Bronx,Latin American,40.80320061,-73.91291293
50128866,CRAB STOP CAJUN,Bronx,Cajun,40.88790629,-73.86040647
50128870,RHYTHM ZERO,Brooklyn,Coffee/Tea,40.73034791,-73.96009072
50128873,CHIRP,Manhattan,Peruvian,40.75194964,-73.97066375
50128875,PANADERIA Y PASTELERIA CARMELITA,Queens,Bakery Products/Desserts,40.75246104,-73.87439236
50128877,FIVE IRON GOLF,Queens,American,40.74569086,-73.94598857
50128879,TENDO SUSHI,Queens,Japanese,40.70819478,-73.8978777
50128886,FRESCO & RAPIDO,Bronx,Spanish,40.84486092,-73.91014019
50128888,180 BAR,Manhattan,Latin American,40.84963503,-73.93631068
50128889,BENI'S  RESTAURANT & BAR,Queens,Caribbean,40.68937335,-73.81606022
50128904,KOI SUSHI,Bronx,Japanese,40.86590541,-73.83042975
50128911,DARONGHUA BAKERY,Manhattan,Bakery Products/Desserts,40.71828871,-73.99427497
50128912,ROY'S ROTI SHOP & LOUNGE,Queens,Caribbean,40.71159119,-73.76983141
50128918,VEGAN GRILL,Manhattan,Jewish/Kosher,40.78020802,-73.95002986
50128920,KOJI CHICKEN,Manhattan,Korean,40.76424383,-73.98837957
50128922,LITTLE SHARK BAKERY,Queens,Coffee/Tea,40.77336714,-73.79559432
50128923,PLANTA,Brooklyn,Vegan,40.71541238,-73.96463407
50128924,PROTEIN DREAMS,Brooklyn,"Juice, Smoothies, Fruit Salads",40.61262861,-73.99673324
50128925,MOSHAVA,Manhattan,Coffee/Tea,40.73314627,-73.99844845
50128926,LE PETIT PARISIEN,Manhattan,French,40.77209627,-73.9542204
50128934,LIMOSNEROS,Brooklyn,Mexican,40.71134243,-73.95117102
50128935,PUBKEY,Manhattan,American,40.73202641,-73.9999134
50128938,COZIE'S PIZZERIA,Brooklyn,Pizza,40.65072953,-73.97755202
50128940,MELI TAQUERIA,Manhattan,Mexican,40.79815143,-73.94054621
50128942,LIN & DAUGHTERS,Manhattan,Chinese,40.73250399,-74.00181855
50128948,DELILICIOUS KITCHEN & CAFE,Queens,Spanish,40.70128595,-73.88877101
50128953,BAGEL MARKET,Manhattan,Bagels/Pretzels,40.76932164,-73.98841839
50128968,LITTLE STARRY CAFE,Queens,Bakery Products/Desserts,40.74108436,-73.87473145
50128969,TURKISH BAZAAR,Manhattan,Other,0.0,0.0
50128978,LA CABANA PERUANA,Queens,Peruvian,40.68018639,-73.84570754
50128979,SAKE NO HANA / SILVER LINING / THE FIX,Manhattan,Japanese,40.71910667,-73.99452743
50128980,AGENDA,Queens,Latin American,40.7680101,-73.92043576
50128982,THE HIGHLIGHT ROOM,Manhattan,New American,40.71910667,-73.99452743
50128985,POKEDOKE,Manhattan,Hawaiian,40.80049479,-73.96588176
50128986,TACOOMAR,Brooklyn,Tex-Mex,40.66001569,-73.9806738
50128988,RESIDENCE INN BY MARRIOTT JFK,Queens,Continental,40.6682034,-73.79688752
50128989,TARTINERY,Manhattan,French,40.75912577,-73.97640718
50128995,PEAKY BARISTA,Manhattan,Coffee/Tea,40.77727952,-73.95720645
50128998,TROPICAL SMOOTHIE CAFE,Queens,"Juice, Smoothies, Fruit Salads",40.7601529,-73.91802305
50129004,NEW TASTE RESTAURANT INC,Queens,Chinese,40.71494596,-73.91339302
50129007,PIZZA CHOP,Bronx,Pizza,40.86938392,-73.82920959
50129024,TACOS SAN LUCAS II,Bronx,Mexican,40.85296212,-73.90515887
50129036,KASTHAMANDAP,Queens,Asian/Asian Fusion,40.74608415,-73.8985448
50129042,ARISTON FLOWERS & CAFE,Manhattan,Coffee/Tea,40.73570423,-73.99384046
50129046,UNCLE TAHER RESTAURANT,Brooklyn,Mediterranean,40.63155735,-74.02179661
50129048,ARORA,Manhattan,American,40.76310957,-73.96964083
50129050,CREME CUISINE,Brooklyn,Caribbean,40.64384366,-73.90781029
50129057,HAPPY HOME CUISINE,Staten Island,Chinese,40.61253897,-74.12948173
50129058,BAYA BAR,Staten Island,"Juice, Smoothies, Fruit Salads",40.63083489,-74.10329684
50129060,HILTON NEW YORK TIMES SQUARE,Manhattan,American,40.75673969,-73.98865882
50129065,JANET'S PIZZA,Brooklyn,Pizza,40.62227576,-74.02855138
50129068,BARTLEBY'S CAFÉ,Brooklyn,Coffee/Tea,40.69995593,-73.94844931
50129081,ANNTREMET CAKE LIC,Queens,Bakery Products/Desserts,40.75151428,-73.93861733
50129087,KOUKLI SAUCY GREEK,Manhattan,Greek,40.75406824,-73.98232117
50129089,AURA KITCHEN AND BAR,Manhattan,Mediterranean,40.72682696,-73.98585336
50129091,SUSHI GINZA,Brooklyn,Japanese,40.64067699,-73.94847366
50129100,DELICIOUS MEI WEI,Brooklyn,Chinese,40.63671331,-73.91206094
50129105,DRAGON TEA,Brooklyn,Coffee/Tea,40.68936963,-73.99145406
50129113,87 LUDLOW,Manhattan,Fusion,40.71822797,-73.98931113
50129116,PUNTA CANA RESTAURANT,Brooklyn,Spanish,40.69071231,-73.95699178
50129121,BUNSIK,Queens,Korean,40.7619766,-73.82932724
50129124,KFC,Queens,Chicken,40.76000992,-73.8283685
50129132,MINGJIANMIFANG,Queens,Chinese,40.758502,-73.83324181
50129135,ROMPE CHIMI,Brooklyn,Fusion,40.68344484,-73.87285709
50129141,PETISCO BRAZUCA,Manhattan,Other,40.75406824,-73.98232117
50129144,RANGOON,Manhattan,Asian/Asian Fusion,40.74210244,-74.00079753
50129154,Auntie Anne's / Cinnabon / Carvel,Bronx,Bakery Products/Desserts,40.83499959,-73.86104552
50129155,LA MASA,Bronx,Spanish,40.8333278,-73.82837377
50129160,KINGS TERYAKI,Brooklyn,Japanese,40.68450015,-73.86915209
50129172,RUTLAND HALAL GRILL,Brooklyn,Pizza,40.66228867,-73.92695297
50129173,STARBUCKS RESERVE,Manhattan,Coffee/Tea,40.7482689,-73.98469027
